date,commodity,price,volume,rainfall,temperature,humidity,month,day_of_week,season
2023-07-23,Rice,45.22,1502,27.83,25.6,58.13,7,6,3
2023-07-23,Wheat,25.6,1383,3.04,25.19,51.83,7,6,3
2023-07-23,Corn,27.58,4799,66.05,27.2,76.07,7,6,3
2023-07-23,Soybean,32.53,2629,23.68,26.0,71.06,7,6,3
2023-07-24,Rice,41.66,3776,34.26,21.19,51.35,7,0,3
2023-07-24,Wheat,35.49,3573,27.26,25.62,57.01,7,0,3
2023-07-24,Corn,24.9,4508,60.98,22.3,79.36,7,0,3
2023-07-24,Soybean,38.14,3386,21.82,28.96,75.37,7,0,3
2023-07-25,Rice,48.11,1307,66.03,28.48,86.03,7,1,3
2023-07-25,Wheat,28.46,3044,97.11,21.36,43.26,7,1,3
2023-07-25,Corn,27.19,4781,42.0,32.99,63.55,7,1,3
2023-07-25,Soybean,35.51,2604,8.25,21.72,72.83,7,1,3
2023-07-26,Rice,43.05,1186,8.46,29.38,44.83,7,2,3
2023-07-26,Wheat,33.28,1389,72.42,32.69,40.11,7,2,3
2023-07-26,Corn,27.77,3707,98.55,25.22,64.27,7,2,3
2023-07-26,Soybean,30.62,2214,70.43,28.94,81.53,7,2,3
2023-07-27,Rice,40.87,2982,3.49,21.25,86.71,7,3,3
2023-07-27,Wheat,21.41,2789,14.64,34.4,64.68,7,3,3
2023-07-27,Corn,22.46,4416,8.04,20.02,68.09,7,3,3
2023-07-27,Soybean,38.55,3095,87.47,34.17,60.84,7,3,3
2023-07-28,Rice,45.04,1779,89.44,22.12,81.15,7,4,3
2023-07-28,Wheat,29.54,3925,10.2,21.85,85.23,7,4,3
2023-07-28,Corn,22.95,2072,65.74,20.15,83.05,7,4,3
2023-07-28,Soybean,31.45,1053,88.4,26.53,56.76,7,4,3
2023-07-29,Rice,48.83,1824,93.02,22.27,47.99,7,5,3
2023-07-29,Wheat,34.14,3310,21.12,30.07,81.32,7,5,3
2023-07-29,Corn,21.67,4831,61.34,31.08,83.64,7,5,3
2023-07-29,Soybean,41.31,2688,24.92,20.17,85.1,7,5,3
2023-07-30,Rice,45.03,4463,45.12,26.62,77.09,7,6,3
2023-07-30,Wheat,27.71,1874,95.17,34.42,62.77,7,6,3
2023-07-30,Corn,22.78,3948,83.37,32.35,83.17,7,6,3
2023-07-30,Soybean,34.85,3941,92.35,32.34,40.79,7,6,3
2023-07-31,Rice,35.57,3455,19.17,28.69,80.24,7,0,3
2023-07-31,Wheat,33.39,3556,26.93,31.26,64.55,7,0,3
2023-07-31,Corn,26.62,2597,10.87,32.93,51.96,7,0,3
2023-07-31,Soybean,37.57,2140,3.51,23.34,72.92,7,0,3
2023-08-01,Rice,44.8,1319,74.09,29.93,69.28,8,1,3
2023-08-01,Wheat,28.39,3558,82.73,29.76,83.17,8,1,3
2023-08-01,Corn,29.83,3106,61.03,24.61,62.52,8,1,3
2023-08-01,Soybean,28.39,3473,70.85,34.28,55.76,8,1,3
2023-08-02,Rice,42.69,3872,35.96,27.19,74.81,8,2,3
2023-08-02,Wheat,30.15,1648,40.29,23.84,49.81,8,2,3
2023-08-02,Corn,26.21,2403,83.34,34.34,49.39,8,2,3
2023-08-02,Soybean,43.91,2294,40.43,29.25,63.91,8,2,3
2023-08-03,Rice,36.45,2039,1.47,23.29,47.6,8,3,3
2023-08-03,Wheat,33.59,3526,48.95,29.2,87.96,8,3,3
2023-08-03,Corn,21.93,2512,11.16,28.86,60.65,8,3,3
2023-08-03,Soybean,37.19,1097,95.39,24.1,86.96,8,3,3
2023-08-04,Rice,45.62,1987,14.26,23.89,89.63,8,4,3
2023-08-04,Wheat,25.86,1095,82.6,32.32,71.55,8,4,3
2023-08-04,Corn,29.96,2638,74.91,30.14,48.56,8,4,3
2023-08-04,Soybean,37.21,4013,97.87,27.52,52.27,8,4,3
2023-08-05,Rice,40.66,2780,30.44,27.4,45.03,8,5,3
2023-08-05,Wheat,28.29,3326,17.03,27.17,49.08,8,5,3
2023-08-05,Corn,22.13,2679,1.02,25.73,82.62,8,5,3
2023-08-05,Soybean,35.9,3695,15.64,28.21,56.74,8,5,3
2023-08-06,Rice,41.6,1311,69.7,23.29,62.55,8,6,3
2023-08-06,Wheat,29.86,4325,37.95,33.92,78.6,8,6,3
2023-08-06,Corn,24.15,3145,22.38,28.9,52.42,8,6,3
2023-08-06,Soybean,33.84,3363,74.06,27.37,65.81,8,6,3
2023-08-07,Rice,41.26,4285,77.62,33.99,89.11,8,0,3
2023-08-07,Wheat,23.43,3254,90.25,25.89,61.92,8,0,3
2023-08-07,Corn,28.14,1983,86.05,23.69,85.14,8,0,3
2023-08-07,Soybean,38.56,2077,70.79,28.71,48.82,8,0,3
2023-08-08,Rice,36.79,1950,18.86,21.93,44.61,8,1,3
2023-08-08,Wheat,28.78,4301,48.63,31.43,77.49,8,1,3
2023-08-08,Corn,22.45,2891,21.29,21.63,57.62,8,1,3
2023-08-08,Soybean,25.83,3496,80.39,24.46,41.16,8,1,3
2023-08-09,Rice,39.54,1162,25.03,28.31,50.8,8,2,3
2023-08-09,Wheat,23.53,1421,85.79,20.93,66.54,8,2,3
2023-08-09,Corn,26.76,2720,50.95,30.54,66.68,8,2,3
2023-08-09,Soybean,38.59,2184,87.26,23.26,75.52,8,2,3
2023-08-10,Rice,37.69,2278,16.81,28.61,74.56,8,3,3
2023-08-10,Wheat,29.54,4931,73.74,31.21,80.43,8,3,3
2023-08-10,Corn,21.85,4909,34.49,31.7,59.83,8,3,3
2023-08-10,Soybean,30.77,4660,91.29,20.2,55.11,8,3,3
2023-08-11,Rice,36.39,4926,25.38,22.78,48.3,8,4,3
2023-08-11,Wheat,32.11,3029,50.2,33.77,42.6,8,4,3
2023-08-11,Corn,22.68,1301,19.27,20.88,88.09,8,4,3
2023-08-11,Soybean,37.9,2706,27.81,22.84,88.17,8,4,3
2023-08-12,Rice,43.24,2023,61.46,27.97,74.73,8,5,3
2023-08-12,Wheat,26.75,2495,3.7,29.94,66.5,8,5,3
2023-08-12,Corn,22.8,2290,47.24,24.22,75.89,8,5,3
2023-08-12,Soybean,36.47,1870,51.53,27.81,72.27,8,5,3
2023-08-13,Rice,43.18,1316,10.07,34.96,83.28,8,6,3
2023-08-13,Wheat,26.06,3001,3.8,28.43,55.47,8,6,3
2023-08-13,Corn,28.86,2177,51.57,27.73,87.66,8,6,3
2023-08-13,Soybean,34.36,3948,29.56,30.07,59.94,8,6,3
2023-08-14,Rice,46.09,1269,51.92,29.99,42.84,8,0,3
2023-08-14,Wheat,32.02,1382,79.95,32.82,68.36,8,0,3
2023-08-14,Corn,26.99,1302,47.11,29.84,79.43,8,0,3
2023-08-14,Soybean,35.75,1693,33.47,33.27,83.74,8,0,3
2023-08-15,Rice,40.36,4585,2.58,26.98,53.23,8,1,3
2023-08-15,Wheat,32.74,1270,93.04,27.66,84.96,8,1,3
2023-08-15,Corn,25.89,3796,12.22,27.24,66.43,8,1,3
2023-08-15,Soybean,32.7,4376,30.18,22.32,69.24,8,1,3
2023-08-16,Rice,38.08,2106,30.4,20.75,43.63,8,2,3
2023-08-16,Wheat,23.98,2544,18.84,31.9,82.12,8,2,3
2023-08-16,Corn,26.05,1005,39.1,25.73,41.19,8,2,3
2023-08-16,Soybean,33.61,2641,46.38,34.27,68.23,8,2,3
2023-08-17,Rice,32.93,1213,40.43,24.31,61.87,8,3,3
2023-08-17,Wheat,27.2,4145,7.35,21.4,48.79,8,3,3
2023-08-17,Corn,27.5,2513,28.99,31.39,56.86,8,3,3
2023-08-17,Soybean,39.75,4227,56.78,33.31,62.52,8,3,3
2023-08-18,Rice,45.02,1191,23.93,33.05,45.31,8,4,3
2023-08-18,Wheat,28.72,1403,8.09,32.54,81.62,8,4,3
2023-08-18,Corn,25.63,1673,64.25,25.42,62.8,8,4,3
2023-08-18,Soybean,37.0,4825,91.35,27.22,86.25,8,4,3
2023-08-19,Rice,36.75,4410,73.12,30.3,48.13,8,5,3
2023-08-19,Wheat,27.64,2062,46.76,32.95,60.22,8,5,3
2023-08-19,Corn,26.57,3876,11.34,32.16,83.65,8,5,3
2023-08-19,Soybean,32.49,4564,0.69,30.61,77.27,8,5,3
2023-08-20,Rice,32.51,3532,47.27,27.9,51.62,8,6,3
2023-08-20,Wheat,26.24,2337,4.27,28.99,43.46,8,6,3
2023-08-20,Corn,22.13,3147,65.35,23.0,69.75,8,6,3
2023-08-20,Soybean,38.6,1013,92.61,32.24,60.8,8,6,3
2023-08-21,Rice,41.33,1826,39.76,26.26,69.94,8,0,3
2023-08-21,Wheat,28.04,3760,72.49,22.07,74.96,8,0,3
2023-08-21,Corn,20.83,2553,81.73,24.7,58.63,8,0,3
2023-08-21,Soybean,29.05,3387,59.75,29.15,69.18,8,0,3
2023-08-22,Rice,37.88,3738,8.83,31.51,69.5,8,1,3
2023-08-22,Wheat,22.14,3665,76.84,28.05,84.02,8,1,3
2023-08-22,Corn,20.71,2384,32.21,33.88,60.38,8,1,3
2023-08-22,Soybean,27.29,3931,74.84,28.28,80.06,8,1,3
2023-08-23,Rice,46.88,4302,28.63,23.26,72.51,8,2,3
2023-08-23,Wheat,25.54,4933,8.7,24.75,58.75,8,2,3
2023-08-23,Corn,22.7,1821,85.78,34.84,76.86,8,2,3
2023-08-23,Soybean,37.41,4525,8.65,25.36,87.56,8,2,3
2023-08-24,Rice,34.64,3603,96.2,20.4,49.3,8,3,3
2023-08-24,Wheat,26.26,2355,53.76,24.9,57.54,8,3,3
2023-08-24,Corn,20.71,1341,76.16,20.84,54.83,8,3,3
2023-08-24,Soybean,40.93,1422,59.63,25.44,64.98,8,3,3
2023-08-25,Rice,35.18,4936,16.82,28.16,64.37,8,4,3
2023-08-25,Wheat,31.11,2410,42.44,21.44,65.26,8,4,3
2023-08-25,Corn,20.21,2352,68.0,20.55,68.17,8,4,3
2023-08-25,Soybean,37.45,4614,81.89,33.22,69.78,8,4,3
2023-08-26,Rice,37.77,4122,41.98,21.78,43.02,8,5,3
2023-08-26,Wheat,24.59,2056,19.51,34.03,56.83,8,5,3
2023-08-26,Corn,20.72,1057,51.19,23.03,63.38,8,5,3
2023-08-26,Soybean,38.14,3536,68.75,23.23,69.26,8,5,3
2023-08-27,Rice,40.44,1120,57.04,31.78,88.31,8,6,3
2023-08-27,Wheat,20.98,2334,91.91,31.88,81.87,8,6,3
2023-08-27,Corn,24.5,4661,88.91,32.47,43.62,8,6,3
2023-08-27,Soybean,36.82,4390,94.18,34.92,40.97,8,6,3
2023-08-28,Rice,48.75,3377,52.5,28.29,71.42,8,0,3
2023-08-28,Wheat,30.13,2846,57.54,30.43,50.16,8,0,3
2023-08-28,Corn,22.95,4704,64.94,29.68,64.02,8,0,3
2023-08-28,Soybean,36.46,2950,88.32,21.14,83.27,8,0,3
2023-08-29,Rice,40.33,1282,5.93,21.77,76.18,8,1,3
2023-08-29,Wheat,30.45,3525,66.72,21.19,66.5,8,1,3
2023-08-29,Corn,24.83,3342,8.42,22.89,41.23,8,1,3
2023-08-29,Soybean,29.04,2848,29.57,34.18,40.09,8,1,3
2023-08-30,Rice,29.12,2281,49.41,24.49,59.95,8,2,3
2023-08-30,Wheat,29.57,4786,62.85,31.4,58.56,8,2,3
2023-08-30,Corn,22.85,1850,61.33,27.64,86.22,8,2,3
2023-08-30,Soybean,39.79,2286,12.61,27.27,50.33,8,2,3
2023-08-31,Rice,39.73,1621,5.86,21.57,79.26,8,3,3
2023-08-31,Wheat,30.39,1685,57.93,22.65,63.54,8,3,3
2023-08-31,Corn,19.03,1043,2.27,27.94,65.71,8,3,3
2023-08-31,Soybean,36.15,4992,78.33,20.82,67.1,8,3,3
2023-09-01,Rice,39.42,3234,8.76,32.62,89.0,9,4,4
2023-09-01,Wheat,25.62,1675,66.64,33.58,44.12,9,4,4
2023-09-01,Corn,27.2,2335,4.75,21.16,55.31,9,4,4
2023-09-01,Soybean,36.16,1753,71.06,27.87,88.34,9,4,4
2023-09-02,Rice,34.62,2107,68.62,24.76,56.34,9,5,4
2023-09-02,Wheat,25.13,1408,99.74,28.19,75.42,9,5,4
2023-09-02,Corn,23.49,2812,64.6,29.09,46.39,9,5,4
2023-09-02,Soybean,25.48,4273,30.46,32.0,62.94,9,5,4
2023-09-03,Rice,44.27,4480,47.09,34.57,87.44,9,6,4
2023-09-03,Wheat,30.5,4143,37.16,22.32,86.49,9,6,4
2023-09-03,Corn,25.7,1106,81.91,27.86,59.97,9,6,4
2023-09-03,Soybean,33.27,2196,53.78,30.3,80.58,9,6,4
2023-09-04,Rice,39.62,2483,34.28,31.62,44.19,9,0,4
2023-09-04,Wheat,31.22,3245,60.32,25.77,83.62,9,0,4
2023-09-04,Corn,27.28,1614,77.15,31.47,58.11,9,0,4
2023-09-04,Soybean,28.39,3688,30.35,33.7,62.54,9,0,4
2023-09-05,Rice,38.06,2072,48.86,26.24,68.75,9,1,4
2023-09-05,Wheat,23.79,2524,43.18,23.49,56.36,9,1,4
2023-09-05,Corn,21.98,2948,96.67,31.55,41.57,9,1,4
2023-09-05,Soybean,39.78,1694,40.45,23.09,54.49,9,1,4
2023-09-06,Rice,34.15,4020,14.14,34.78,70.85,9,2,4
2023-09-06,Wheat,35.3,3478,62.88,28.02,73.11,9,2,4
2023-09-06,Corn,22.43,2965,41.04,31.76,40.3,9,2,4
2023-09-06,Soybean,32.33,3043,39.56,27.15,80.59,9,2,4
2023-09-07,Rice,37.45,2703,92.93,33.48,81.96,9,3,4
2023-09-07,Wheat,30.06,1376,4.89,28.62,70.53,9,3,4
2023-09-07,Corn,21.11,1905,77.8,26.33,85.73,9,3,4
2023-09-07,Soybean,35.71,3757,88.5,34.69,43.81,9,3,4
2023-09-08,Rice,39.26,3796,74.08,28.7,57.44,9,4,4
2023-09-08,Wheat,28.51,1868,47.07,23.45,68.2,9,4,4
2023-09-08,Corn,21.12,4110,5.88,24.81,89.86,9,4,4
2023-09-08,Soybean,29.38,4575,44.92,23.54,68.57,9,4,4
2023-09-09,Rice,37.97,4119,8.51,28.99,78.86,9,5,4
2023-09-09,Wheat,25.56,3765,50.77,31.74,71.01,9,5,4
2023-09-09,Corn,24.56,4503,99.83,29.91,87.99,9,5,4
2023-09-09,Soybean,30.21,3037,66.77,34.53,50.56,9,5,4
2023-09-10,Rice,31.04,4190,96.62,25.4,63.31,9,6,4
2023-09-10,Wheat,29.79,1216,4.0,20.39,40.7,9,6,4
2023-09-10,Corn,23.95,2437,49.83,34.0,84.56,9,6,4
2023-09-10,Soybean,24.56,4131,91.54,32.34,80.33,9,6,4
2023-09-11,Rice,41.11,1829,20.81,21.65,66.92,9,0,4
2023-09-11,Wheat,33.11,3638,37.52,34.94,66.38,9,0,4
2023-09-11,Corn,20.65,2457,77.11,23.07,84.44,9,0,4
2023-09-11,Soybean,25.92,2438,20.69,28.34,55.17,9,0,4
2023-09-12,Rice,35.91,4997,40.78,26.98,59.61,9,1,4
2023-09-12,Wheat,30.43,3694,42.82,26.81,65.51,9,1,4
2023-09-12,Corn,23.84,3483,96.89,34.62,79.96,9,1,4
2023-09-12,Soybean,32.15,2912,21.37,34.12,54.48,9,1,4
2023-09-13,Rice,43.62,3889,58.05,23.55,56.77,9,2,4
2023-09-13,Wheat,31.5,2989,31.01,26.33,59.44,9,2,4
2023-09-13,Corn,23.56,3495,1.88,28.14,72.88,9,2,4
2023-09-13,Soybean,40.19,4760,78.74,28.52,55.37,9,2,4
2023-09-14,Rice,32.83,3165,19.93,20.71,75.89,9,3,4
2023-09-14,Wheat,26.91,1915,91.3,34.84,69.52,9,3,4
2023-09-14,Corn,20.35,3956,86.28,34.91,59.03,9,3,4
2023-09-14,Soybean,26.14,2933,64.59,21.27,40.69,9,3,4
2023-09-15,Rice,33.31,3713,80.12,29.36,66.19,9,4,4
2023-09-15,Wheat,31.01,2025,82.59,34.98,79.33,9,4,4
2023-09-15,Corn,20.97,3177,21.48,29.78,78.52,9,4,4
2023-09-15,Soybean,41.22,1216,36.35,34.62,72.6,9,4,4
2023-09-16,Rice,43.17,2819,38.96,21.44,68.84,9,5,4
2023-09-16,Wheat,29.64,2175,37.54,22.98,50.74,9,5,4
2023-09-16,Corn,21.7,3984,76.93,33.91,45.57,9,5,4
2023-09-16,Soybean,28.49,2185,67.8,33.88,53.31,9,5,4
2023-09-17,Rice,38.07,1529,69.77,28.58,88.75,9,6,4
2023-09-17,Wheat,26.25,4860,17.35,23.22,73.4,9,6,4
2023-09-17,Corn,21.55,2704,89.41,20.63,52.38,9,6,4
2023-09-17,Soybean,35.99,4259,36.93,31.73,66.58,9,6,4
2023-09-18,Rice,41.78,1158,85.58,28.16,48.88,9,0,4
2023-09-18,Wheat,30.66,3900,30.41,20.75,72.87,9,0,4
2023-09-18,Corn,20.75,4411,75.47,24.77,77.29,9,0,4
2023-09-18,Soybean,35.65,3896,63.14,21.31,77.53,9,0,4
2023-09-19,Rice,38.6,3319,19.04,23.9,55.17,9,1,4
2023-09-19,Wheat,29.88,4868,97.98,25.18,52.01,9,1,4
2023-09-19,Corn,24.04,1232,87.82,32.28,65.47,9,1,4
2023-09-19,Soybean,30.38,4039,51.62,25.28,41.24,9,1,4
2023-09-20,Rice,39.02,3718,95.41,20.51,57.06,9,2,4
2023-09-20,Wheat,27.21,1485,81.52,29.75,70.54,9,2,4
2023-09-20,Corn,24.53,3198,7.74,30.75,76.73,9,2,4
2023-09-20,Soybean,30.28,1790,15.55,23.47,55.43,9,2,4
2023-09-21,Rice,31.71,3935,99.89,33.25,71.22,9,3,4
2023-09-21,Wheat,32.07,4516,20.16,20.92,45.16,9,3,4
2023-09-21,Corn,25.77,2922,63.87,28.39,40.4,9,3,4
2023-09-21,Soybean,32.34,1186,88.73,33.38,85.84,9,3,4
2023-09-22,Rice,33.0,1785,83.35,31.94,87.38,9,4,4
2023-09-22,Wheat,25.7,3280,71.72,30.83,68.87,9,4,4
2023-09-22,Corn,20.0,3719,2.68,22.93,45.01,9,4,4
2023-09-22,Soybean,29.11,3890,94.75,32.33,52.74,9,4,4
2023-09-23,Rice,36.1,2429,15.61,22.95,48.85,9,5,4
2023-09-23,Wheat,27.3,3463,66.79,27.16,46.47,9,5,4
2023-09-23,Corn,21.01,4301,70.55,23.02,85.76,9,5,4
2023-09-23,Soybean,26.75,2582,2.89,27.99,66.39,9,5,4
2023-09-24,Rice,41.91,4591,36.62,33.95,51.59,9,6,4
2023-09-24,Wheat,24.06,3969,38.64,32.5,83.25,9,6,4
2023-09-24,Corn,22.22,2553,80.85,22.18,81.53,9,6,4
2023-09-24,Soybean,32.14,3680,25.55,26.33,48.29,9,6,4
2023-09-25,Rice,36.81,3906,6.81,24.93,71.08,9,0,4
2023-09-25,Wheat,22.37,3170,64.71,26.89,50.88,9,0,4
2023-09-25,Corn,22.54,4175,5.38,28.99,46.36,9,0,4
2023-09-25,Soybean,36.29,4066,36.59,23.9,41.12,9,0,4
2023-09-26,Rice,38.06,2204,69.36,29.76,63.24,9,1,4
2023-09-26,Wheat,28.37,4328,84.05,34.02,77.83,9,1,4
2023-09-26,Corn,21.82,3960,82.07,23.6,43.35,9,1,4
2023-09-26,Soybean,22.11,4365,77.49,30.56,77.39,9,1,4
2023-09-27,Rice,41.06,1441,51.29,29.56,53.71,9,2,4
2023-09-27,Wheat,29.19,3785,74.47,23.35,41.8,9,2,4
2023-09-27,Corn,17.9,4975,41.72,30.73,67.05,9,2,4
2023-09-27,Soybean,36.8,3830,7.23,31.56,86.27,9,2,4
2023-09-28,Rice,32.4,2754,94.68,29.26,56.69,9,3,4
2023-09-28,Wheat,30.83,1867,37.6,34.24,65.69,9,3,4
2023-09-28,Corn,22.04,1293,26.57,25.34,50.12,9,3,4
2023-09-28,Soybean,34.71,3104,25.74,34.07,49.94,9,3,4
2023-09-29,Rice,41.06,2325,36.01,30.23,84.86,9,4,4
2023-09-29,Wheat,21.75,3245,65.47,27.85,57.58,9,4,4
2023-09-29,Corn,21.53,4207,67.35,27.77,83.07,9,4,4
2023-09-29,Soybean,38.4,1268,63.63,23.27,40.75,9,4,4
2023-09-30,Rice,32.89,3126,80.06,33.02,55.56,9,5,4
2023-09-30,Wheat,22.64,2212,21.05,33.66,71.06,9,5,4
2023-09-30,Corn,22.22,4790,41.13,27.4,88.89,9,5,4
2023-09-30,Soybean,32.33,1168,34.72,20.53,48.09,9,5,4
2023-10-01,Rice,45.62,1964,24.65,31.19,62.77,10,6,4
2023-10-01,Wheat,26.89,3220,21.34,25.62,80.95,10,6,4
2023-10-01,Corn,23.48,2578,73.94,25.32,54.61,10,6,4
2023-10-01,Soybean,36.9,2920,43.18,29.45,46.58,10,6,4
2023-10-02,Rice,39.37,1752,19.16,34.48,65.72,10,0,4
2023-10-02,Wheat,28.48,1975,23.18,32.2,79.09,10,0,4
2023-10-02,Corn,24.49,1379,81.21,31.38,42.86,10,0,4
2023-10-02,Soybean,26.55,2886,9.66,25.44,57.03,10,0,4
2023-10-03,Rice,38.52,3428,70.19,26.5,73.27,10,1,4
2023-10-03,Wheat,34.02,1698,94.4,29.83,50.92,10,1,4
2023-10-03,Corn,21.55,1537,54.87,32.28,64.31,10,1,4
2023-10-03,Soybean,38.7,2303,58.08,21.68,89.25,10,1,4
2023-10-04,Rice,42.1,3428,68.21,23.18,84.14,10,2,4
2023-10-04,Wheat,29.71,2006,44.33,28.95,42.67,10,2,4
2023-10-04,Corn,19.55,1999,71.69,23.85,72.75,10,2,4
2023-10-04,Soybean,34.55,3178,21.06,29.21,54.9,10,2,4
2023-10-05,Rice,39.79,2961,83.86,34.1,45.76,10,3,4
2023-10-05,Wheat,25.16,1685,91.41,20.91,71.54,10,3,4
2023-10-05,Corn,21.63,2075,62.79,30.35,87.31,10,3,4
2023-10-05,Soybean,35.08,4119,54.98,22.42,81.29,10,3,4
2023-10-06,Rice,42.46,4315,98.04,31.44,84.81,10,4,4
2023-10-06,Wheat,26.55,4952,96.4,31.88,59.29,10,4,4
2023-10-06,Corn,23.69,4205,63.53,30.63,60.1,10,4,4
2023-10-06,Soybean,35.16,4019,2.9,21.81,83.96,10,4,4
2023-10-07,Rice,39.22,2187,2.88,22.02,49.96,10,5,4
2023-10-07,Wheat,29.89,1569,27.99,21.12,57.86,10,5,4
2023-10-07,Corn,20.66,3214,28.9,33.41,81.26,10,5,4
2023-10-07,Soybean,37.17,3080,93.01,28.49,87.76,10,5,4
2023-10-08,Rice,38.8,4200,4.02,32.49,44.16,10,6,4
2023-10-08,Wheat,26.27,3487,77.95,29.22,58.13,10,6,4
2023-10-08,Corn,21.65,4489,21.52,31.44,58.34,10,6,4
2023-10-08,Soybean,35.15,4201,93.87,21.12,71.3,10,6,4
2023-10-09,Rice,43.35,1835,0.95,20.8,47.32,10,0,4
2023-10-09,Wheat,28.17,2104,94.11,32.64,89.87,10,0,4
2023-10-09,Corn,27.34,2054,42.75,30.46,58.07,10,0,4
2023-10-09,Soybean,31.66,3981,85.05,27.59,56.8,10,0,4
2023-10-10,Rice,41.3,2818,14.05,31.65,46.45,10,1,4
2023-10-10,Wheat,30.19,4049,87.24,28.48,63.61,10,1,4
2023-10-10,Corn,26.43,3126,18.77,24.08,77.0,10,1,4
2023-10-10,Soybean,26.62,4358,37.75,31.69,72.64,10,1,4
2023-10-11,Rice,40.09,2574,44.04,21.69,85.95,10,2,4
2023-10-11,Wheat,24.08,1353,69.56,22.68,64.96,10,2,4
2023-10-11,Corn,21.6,2741,89.16,32.12,49.24,10,2,4
2023-10-11,Soybean,27.91,2211,77.77,28.68,79.12,10,2,4
2023-10-12,Rice,41.25,1962,91.58,27.53,57.73,10,3,4
2023-10-12,Wheat,30.82,1273,92.31,34.29,69.18,10,3,4
2023-10-12,Corn,21.16,1535,5.78,28.65,78.86,10,3,4
2023-10-12,Soybean,36.36,2630,93.59,30.64,81.49,10,3,4
2023-10-13,Rice,42.55,3348,42.21,33.86,61.16,10,4,4
2023-10-13,Wheat,30.14,2628,0.28,31.8,87.21,10,4,4
2023-10-13,Corn,26.85,2799,95.66,26.43,89.09,10,4,4
2023-10-13,Soybean,33.45,4342,81.02,20.25,61.12,10,4,4
2023-10-14,Rice,37.72,4612,71.34,27.95,60.61,10,5,4
2023-10-14,Wheat,30.14,4136,22.61,25.02,46.88,10,5,4
2023-10-14,Corn,21.91,4198,33.24,32.78,60.04,10,5,4
2023-10-14,Soybean,33.06,3215,0.66,30.0,89.6,10,5,4
2023-10-15,Rice,40.1,2342,65.33,31.41,65.28,10,6,4
2023-10-15,Wheat,28.82,2131,44.76,24.5,49.01,10,6,4
2023-10-15,Corn,26.51,2244,5.01,22.99,48.21,10,6,4
2023-10-15,Soybean,33.43,3949,64.4,20.95,51.76,10,6,4
2023-10-16,Rice,38.21,4176,11.89,21.03,49.61,10,0,4
2023-10-16,Wheat,26.0,3632,91.6,26.22,81.28,10,0,4
2023-10-16,Corn,25.86,1096,62.88,21.08,43.33,10,0,4
2023-10-16,Soybean,25.24,1568,7.06,22.12,61.42,10,0,4
2023-10-17,Rice,39.11,1789,42.46,32.29,66.69,10,1,4
2023-10-17,Wheat,29.45,3616,15.19,31.97,41.29,10,1,4
2023-10-17,Corn,25.2,4610,92.06,24.07,75.4,10,1,4
2023-10-17,Soybean,32.96,2681,49.46,34.14,57.45,10,1,4
2023-10-18,Rice,37.19,1992,91.01,30.45,47.57,10,2,4
2023-10-18,Wheat,27.99,3207,92.75,21.98,65.35,10,2,4
2023-10-18,Corn,24.9,1184,55.14,20.63,69.78,10,2,4
2023-10-18,Soybean,31.33,3712,57.47,29.36,43.21,10,2,4
2023-10-19,Rice,35.42,4648,71.39,27.11,40.13,10,3,4
2023-10-19,Wheat,25.99,3499,88.41,33.83,89.01,10,3,4
2023-10-19,Corn,23.36,4512,98.28,25.17,71.15,10,3,4
2023-10-19,Soybean,29.27,4856,35.32,34.74,58.12,10,3,4
2023-10-20,Rice,41.86,4685,90.28,25.14,80.84,10,4,4
2023-10-20,Wheat,26.59,2556,93.21,34.96,50.37,10,4,4
2023-10-20,Corn,21.84,3151,93.23,22.53,88.4,10,4,4
2023-10-20,Soybean,32.49,1032,70.47,31.85,89.37,10,4,4
2023-10-21,Rice,36.36,1454,60.29,20.9,62.24,10,5,4
2023-10-21,Wheat,29.25,3104,78.53,32.93,75.8,10,5,4
2023-10-21,Corn,21.36,1984,34.91,30.39,88.19,10,5,4
2023-10-21,Soybean,34.28,1120,77.74,24.01,71.8,10,5,4
2023-10-22,Rice,36.29,3471,40.43,27.03,62.29,10,6,4
2023-10-22,Wheat,29.87,2465,10.87,26.33,86.08,10,6,4
2023-10-22,Corn,18.46,4296,35.64,23.38,81.74,10,6,4
2023-10-22,Soybean,29.76,4828,9.48,25.36,77.96,10,6,4
2023-10-23,Rice,38.31,2492,77.5,32.23,74.16,10,0,4
2023-10-23,Wheat,29.83,1352,97.44,30.16,47.24,10,0,4
2023-10-23,Corn,23.47,1934,67.4,31.09,47.02,10,0,4
2023-10-23,Soybean,35.41,2607,88.58,31.32,59.47,10,0,4
2023-10-24,Rice,43.08,3443,83.07,21.91,71.02,10,1,4
2023-10-24,Wheat,27.68,4145,44.25,25.18,62.52,10,1,4
2023-10-24,Corn,21.22,2983,23.39,23.4,45.19,10,1,4
2023-10-24,Soybean,32.47,3070,75.47,20.71,44.62,10,1,4
2023-10-25,Rice,40.81,2775,10.33,25.7,69.14,10,2,4
2023-10-25,Wheat,28.54,2514,91.52,28.26,54.42,10,2,4
2023-10-25,Corn,25.24,1603,51.39,24.29,81.29,10,2,4
2023-10-25,Soybean,32.81,1890,90.0,34.32,62.08,10,2,4
2023-10-26,Rice,38.66,1292,44.83,28.43,87.35,10,3,4
2023-10-26,Wheat,22.92,4765,80.72,20.4,59.81,10,3,4
