date,commodity,price,temperature,rainfall,demand,volume,month,day_of_week,season,market_sentiment,global_demand_index,export_quota,moving_avg_7d,price_momentum
2024-01-02,Wheat,32.15,19.8,53.0,1068,1156,1,1,1,-0.57,87.93,97.23,31.657142857142855,0.05065359477124165
2024-01-02,Corn,28.97,24.2,69.2,1027,1128,1,1,1,0.18,109.86,107.55,27.87,0.09984813971146544
2024-01-03,Rice,43.96,28.9,64.7,783,903,1,2,1,-0.06,95.94,105.52,43.75142857142857,0.019480519480519654
2024-01-03,Wheat,30.68,15.9,64.0,966,977,1,2,1,0.07,96.68,100.26,31.56714285714286,-0.04572317262830483
2024-01-03,Corn,28.76,24.2,61.6,936,1067,1,2,1,-0.23,101.24,93.48,27.995714285714286,-0.007248878149810012
2024-01-04,Rice,45.8,28.7,59.7,923,955,1,3,1,0.33,93.38,93.77,44.42857142857143,0.04185623293903551
2024-01-04,Wheat,34.06,27.8,83.8,1006,820,1,3,1,0.21,107.04,93.06,31.96,0.11016949152542388
2024-01-04,Corn,29.66,20.3,86.5,1090,1075,1,3,1,0.14,100.48,97.54,28.29285714285714,0.03129346314325443
2024-01-05,Rice,44.49,21.5,48.8,1025,937,1,4,1,0.86,130.39,102.52,44.142857142857146,-0.02860262008733616
2024-01-05,Wheat,31.52,24.5,75.1,857,779,1,4,1,-0.88,108.52,107.72,31.775714285714283,-0.07457428068115102
2024-01-05,Corn,27.58,24.8,19.6,1003,1101,1,4,1,0.64,83.06,98.0,28.368571428571432,-0.07012811867835478
2024-01-06,Rice,44.16,23.9,14.0,1057,1266,1,5,1,-0.17,107.23,104.04,44.20428571428572,-0.007417397167903017
2024-01-06,Wheat,32.82,28.4,26.6,1077,1113,1,5,1,-0.54,106.14,108.09,32.01714285714286,0.04124365482233494
2024-01-06,Corn,28.98,13.0,55.8,1032,977,1,5,1,0.28,114.89,99.97,28.35571428571428,0.050761421319797106
2024-01-07,Rice,44.46,16.2,33.7,1171,962,1,6,1,0.92,88.61,90.62,44.17571428571428,0.006793478260869623
2024-01-07,Wheat,32.69,20.4,55.8,1007,892,1,6,1,0.11,104.77,108.35,32.074285714285715,-0.0039609993906155605
2024-01-07,Corn,29.34,23.1,69.0,1056,1023,1,6,1,-0.17,93.68,94.56,28.518571428571427,0.012422360248447228
2024-01-08,Rice,45.74,18.4,62.6,991,1154,1,0,1,-0.13,106.88,102.45,44.53285714285714,0.02878992352676568
2024-01-08,Wheat,33.22,18.5,74.4,922,982,1,0,1,0.8,91.17,107.61,32.44857142857143,0.016212909146527954
2024-01-08,Corn,29.95,26.4,49.6,1100,1307,1,0,1,0.76,103.09,93.94,29.034285714285716,0.020790729379686512
2024-01-09,Rice,47.94,25.1,36.7,1226,1442,1,1,1,-0.76,119.14,102.48,45.221428571428575,0.048097944905990175
2024-01-09,Wheat,31.49,18.8,40.9,966,964,1,1,1,-0.29,107.44,92.02,32.354285714285716,-0.05207706201083684
2024-01-09,Corn,29.81,42.7,75.1,805,725,1,1,1,0.81,106.37,90.99,29.154285714285713,-0.004674457429048484
2024-01-10,Rice,47.93,19.0,51.1,1082,1201,1,2,1,-0.45,118.65,109.1,45.78857142857142,-0.00020859407592821455
2024-01-10,Wheat,32.16,20.8,92.3,931,1103,1,2,1,0.97,105.72,92.72,32.565714285714286,0.02127659574468077
2024-01-10,Corn,28.74,27.8,58.8,840,812,1,2,1,0.25,115.26,101.0,29.15142857142857,-0.03589399530358939
2024-01-11,Rice,49.71,33.4,60.6,1186,1201,1,3,1,0.01,98.47,106.63,46.34714285714285,0.03713749217609008
2024-01-11,Wheat,32.29,29.5,38.8,929,890,1,3,1,-0.08,112.41,94.85,32.31285714285714,0.004042288557214002
2024-01-11,Corn,27.91,24.4,28.2,992,816,1,3,1,0.71,113.75,105.77,28.90142857142857,-0.02887961029923447
2024-01-12,Rice,46.92,32.7,50.6,960,1027,1,4,1,0.02,113.22,99.52,46.694285714285705,-0.05612552806276405
2024-01-12,Wheat,34.96,22.9,58.4,1105,1116,1,4,1,0.24,102.55,97.13,32.80428571428571,0.0826881387426448
2024-01-12,Corn,30.13,27.5,59.9,1097,883,1,4,1,-0.11,80.51,103.27,29.265714285714285,0.07954138301683988
2024-01-13,Rice,45.19,24.2,72.3,914,1076,1,5,1,0.88,110.11,108.13,46.84142857142857,-0.03687127024722936
2024-01-13,Wheat,33.99,26.2,63.6,989,1179,1,5,1,0.23,105.39,107.8,32.971428571428575,-0.027745995423340886
2024-01-13,Corn,26.76,15.1,44.4,862,805,1,5,1,-0.45,105.1,97.06,28.94857142857143,-0.11184865582475934
2024-01-14,Rice,44.28,22.0,13.0,933,792,1,6,1,0.5,103.09,92.72,46.81571428571429,-0.020137198495242203
2024-01-14,Wheat,36.68,29.4,83.2,1256,1229,1,6,1,-0.27,102.04,93.74,33.541428571428575,0.07914092380111781
2024-01-14,Corn,30.65,27.5,54.2,1111,1328,1,6,1,-0.71,102.98,98.54,29.135714285714283,0.14536621823617324
2024-01-15,Rice,45.21,19.6,43.1,899,979,1,0,1,-0.78,110.14,97.0,46.74,0.02100271002710019
2024-01-15,Wheat,32.18,26.6,54.3,971,923,1,0,1,0.9,98.02,106.57,33.39285714285714,-0.12268266085059976
2024-01-15,Corn,29.74,31.0,56.5,939,1017,1,0,1,-0.85,88.58,107.72,29.10571428571429,-0.02969004893964111
2024-01-16,Rice,45.48,27.0,55.9,854,858,1,1,1,-0.42,94.69,101.48,46.38857142857143,0.005972130059721303
2024-01-16,Wheat,34.42,22.4,63.6,1183,1212,1,1,1,0.7,118.44,99.44,33.81142857142857,0.06960845245494096
2024-01-16,Corn,30.46,28.1,60.8,966,1064,1,1,1,0.51,103.51,108.46,29.19857142857143,0.02420981842636194
2024-01-17,Rice,46.28,32.2,24.7,978,804,1,2,1,-0.38,105.96,105.08,46.152857142857144,0.017590149516270914
2024-01-17,Wheat,31.36,28.8,27.9,917,974,1,2,1,0.62,94.42,107.37,33.69714285714286,-0.08890180127832659
2024-01-17,Corn,27.34,24.5,73.6,831,977,1,2,1,-0.11,104.86,96.97,28.99857142857143,-0.10242941562705188
2024-01-18,Rice,47.55,26.9,78.0,978,1026,1,3,1,-0.84,103.5,100.31,45.84428571428572,0.02744165946413135
2024-01-18,Wheat,33.2,16.9,78.2,882,866,1,3,1,-0.3,89.87,101.65,33.82714285714286,0.058673469387755306
2024-01-18,Corn,28.56,22.8,34.8,1010,923,1,3,1,-0.73,105.01,94.6,29.09142857142857,0.044623262618873394
2024-01-19,Rice,43.48,17.0,48.2,815,735,1,4,1,-0.92,97.26,104.45,45.35285714285715,-0.08559411146161933
2024-01-19,Wheat,32.92,32.0,57.2,896,970,1,4,1,-0.13,97.32,96.42,33.535714285714285,-0.008433734939759074
2024-01-19,Corn,30.13,21.0,54.6,1046,1020,1,4,1,-0.74,96.0,99.78,29.091428571428573,0.054971988795518234
2024-01-20,Rice,41.75,19.2,48.6,714,850,1,5,1,-0.02,84.74,105.23,44.861428571428576,-0.039788408463661384
2024-01-20,Wheat,34.62,25.6,56.2,1026,1094,1,5,1,-0.72,104.17,93.75,33.62571428571429,0.051640340218712
2024-01-20,Corn,29.25,28.5,38.2,1040,861,1,5,1,0.65,84.58,98.5,29.447142857142858,-0.029206770660471282
2024-01-21,Rice,47.88,22.9,41.2,1050,987,1,6,1,0.98,91.39,100.35,45.37571428571429,0.14682634730538924
2024-01-21,Wheat,35.42,21.2,56.4,1190,1052,1,6,1,-0.31,109.56,103.0,33.44571428571429,0.023108030040439154
2024-01-21,Corn,28.56,18.1,26.0,950,920,1,6,1,0.63,91.92,104.83,29.148571428571433,-0.02358974358974364
2024-01-22,Rice,48.17,24.3,82.4,991,1051,1,0,1,0.99,99.04,95.69,45.798571428571435,0.006056808688387649
2024-01-22,Wheat,32.91,19.3,53.5,1039,1061,1,0,1,0.02,91.5,97.98,33.550000000000004,-0.07086391869000574
2024-01-22,Corn,27.05,17.1,45.7,892,816,1,0,1,0.58,111.48,108.05,28.764285714285712,-0.05287114845938368
2024-01-23,Rice,48.35,24.3,57.7,1011,1102,1,1,1,-0.39,81.47,106.83,46.208571428571425,0.0037367656217561773
2024-01-23,Wheat,32.04,14.7,53.5,1020,1178,1,1,1,0.67,121.63,99.89,33.21,-0.0264357338195077
2024-01-23,Corn,32.75,29.6,94.3,1124,1085,1,1,1,-0.07,106.82,100.71,29.09142857142857,0.21072088724584104
2024-01-24,Rice,44.43,18.8,0.0,940,1067,1,2,1,0.28,103.35,93.15,45.94428571428572,-0.08107549120992763
2024-01-24,Wheat,35.15,30.4,52.4,1068,1072,1,2,1,-0.74,91.48,101.92,33.75142857142857,0.09706616729088635
2024-01-24,Corn,31.52,20.3,53.7,1119,978,1,2,1,0.11,69.49,100.63,29.68857142857143,-0.03755725190839698
2024-01-25,Rice,47.88,19.8,61.6,981,904,1,3,1,0.74,97.7,107.38,45.99142857142857,0.07765023632680634
2024-01-25,Wheat,33.64,32.9,47.5,1036,1136,1,3,1,-0.2,101.23,109.54,33.81428571428571,-0.04295874822190604
2024-01-25,Corn,29.94,25.8,38.7,1089,1232,1,3,1,0.62,106.5,94.56,29.885714285714283,-0.05012690355329941
2024-01-26,Rice,46.7,32.5,50.9,894,810,1,4,1,0.91,81.78,93.52,46.451428571428565,-0.024644945697577247
2024-01-26,Wheat,34.68,22.2,38.8,1116,1172,1,4,1,0.54,88.14,101.81,34.065714285714286,0.030915576694411362
2024-01-26,Corn,28.62,28.1,7.5,1008,947,1,4,1,-0.22,101.1,94.88,29.669999999999998,-0.044088176352705455
2024-01-27,Rice,46.92,31.3,26.5,976,797,1,5,1,-0.29,86.13,96.0,47.19,0.00471092077087798
2024-01-27,Wheat,33.3,25.6,79.5,915,1068,1,5,1,0.16,86.46,96.04,33.87714285714286,-0.03979238754325265
2024-01-27,Corn,30.18,35.2,41.4,954,908,1,5,1,0.28,102.35,91.31,29.80285714285714,0.05450733752620551
2024-01-28,Rice,52.29,26.9,79.0,1135,1143,1,6,1,-0.34,100.64,107.76,47.82,0.11445012787723785
2024-01-28,Wheat,34.29,27.2,53.2,1039,1040,1,6,1,-0.43,103.29,101.74,33.715714285714284,0.02972972972972987
2024-01-28,Corn,30.18,26.8,31.8,982,1093,1,6,1,0.62,106.14,107.42,30.034285714285716,0.0
2024-01-29,Rice,47.53,21.0,29.9,1057,937,1,0,1,-0.95,117.52,108.72,47.728571428571435,-0.09103078982597046
2024-01-29,Wheat,36.24,33.7,65.0,961,1142,1,0,1,0.31,102.41,109.84,34.191428571428574,0.056867891513560975
2024-01-29,Corn,32.4,27.9,56.0,1383,1546,1,0,1,0.79,88.14,103.76,30.798571428571428,0.07355864811133195
2024-01-30,Rice,51.25,32.5,75.9,1026,914,1,1,1,-0.81,83.08,91.69,48.142857142857146,0.07826635808962767
2024-01-30,Wheat,32.89,32.1,45.2,939,1061,1,1,1,-0.02,87.28,96.87,34.31285714285714,-0.092439293598234
2024-01-30,Corn,30.52,27.7,46.3,1003,806,1,1,1,0.68,84.35,98.1,30.48,-0.05802469135802468
2024-01-31,Rice,48.48,22.3,89.6,884,1055,1,2,1,0.93,104.47,97.79,48.721428571428575,-0.054048780487804926
2024-01-31,Wheat,34.82,27.3,25.1,1027,1129,1,2,1,-0.92,82.65,95.97,34.26571428571429,0.05868044998479771
2024-01-31,Corn,29.97,22.1,37.9,989,1059,1,2,1,-0.27,91.94,94.74,30.25857142857143,-0.018020969855832236
2024-02-01,Rice,49.26,22.2,77.7,1022,858,2,3,1,0.64,99.51,102.49,48.91857142857143,0.016089108910891214
2024-02-01,Wheat,31.54,20.4,39.2,946,898,2,3,1,0.66,100.64,97.02,33.965714285714284,-0.09419873635841469
2024-02-01,Corn,32.32,24.0,69.1,1224,1159,2,3,1,-0.4,116.28,92.93,30.59857142857143,0.07841174507841187
2024-02-02,Rice,48.8,20.1,39.8,1139,919,2,4,1,-0.64,115.38,107.57,49.21857142857143,-0.009338205440519665
2024-02-02,Wheat,33.92,21.0,24.5,1179,1330,2,4,1,0.1,87.3,101.34,33.857142857142854,0.07545973367152836
2024-02-02,Corn,31.79,28.4,67.1,1006,1095,2,4,1,0.54,92.38,99.73,31.05142857142857,-0.016398514851485135
2024-02-03,Rice,49.29,21.0,44.5,1041,1189,2,5,1,0.37,114.29,104.91,49.55714285714286,0.010040983606557363
2024-02-03,Wheat,32.76,21.1,30.4,932,929,2,5,1,-0.51,108.55,93.02,33.78,-0.03419811320754729
2024-02-03,Corn,32.19,29.1,59.3,1069,1001,2,5,1,-0.61,101.86,104.4,31.33857142857143,0.012582573136206365
2024-02-04,Rice,53.01,31.9,69.0,1250,1458,2,6,1,0.5,98.66,92.55,49.660000000000004,0.07547169811320753
2024-02-04,Wheat,34.87,21.0,52.3,1136,1061,2,6,1,0.0,93.49,91.21,33.862857142857145,0.0644078144078144
2024-02-04,Corn,31.42,26.2,39.3,1084,1099,2,6,1,-0.37,92.17,109.95,31.51571428571429,-0.023920472196334197
2024-02-05,Rice,48.52,31.1,47.4,1071,1206,2,0,1,0.39,117.37,90.98,49.80142857142857,-0.08470099981135626
2024-02-05,Wheat,33.05,21.1,81.9,872,951,2,0,1,0.01,92.68,98.69,33.40714285714286,-0.05219386291941497
2024-02-05,Corn,31.05,34.3,51.8,964,1156,2,0,1,-0.08,101.46,96.83,31.322857142857142,-0.01177593889242523
2024-02-06,Rice,46.98,29.0,52.6,826,731,2,1,1,0.7,96.79,100.19,49.191428571428574,-0.03173948887056899
2024-02-06,Wheat,31.49,24.2,19.4,937,970,2,1,1,-0.89,115.04,91.65,33.207142857142856,-0.047201210287443285
2024-02-06,Corn,30.56,29.1,49.2,906,1056,2,1,1,-0.62,106.0,98.01,31.328571428571426,-0.015780998389694156
2024-02-07,Rice,49.31,15.2,70.3,1035,1184,2,2,1,-0.08,111.14,99.94,49.309999999999995,0.04959557258407843
2024-02-07,Wheat,35.69,21.3,48.8,1122,1191,2,2,1,0.78,94.4,96.71,33.33142857142857,0.13337567481740242
2024-02-07,Corn,31.7,26.4,69.1,904,899,2,2,1,-0.24,117.06,95.99,31.575714285714287,0.03730366492146597
2024-02-08,Rice,53.78,25.7,54.2,1245,1376,2,3,1,-0.03,107.28,98.23,49.955714285714286,0.09065098357331158
2024-02-08,Wheat,33.26,28.2,30.6,939,865,2,3,1,0.73,97.59,101.34,33.57714285714285,-0.06808629868310456
2024-02-08,Corn,31.44,28.9,23.8,1074,1021,2,3,1,-0.29,88.36,93.77,31.45,-0.008201892744479466
2024-02-09,Rice,47.44,19.9,28.7,968,859,2,4,1,-0.19,119.95,97.15,49.76142857142857,-0.11788769059129789
2024-02-09,Wheat,31.81,24.6,5.7,979,1050,2,4,1,0.4,97.17,90.55,33.27571428571428,-0.04359591100420923
2024-02-09,Corn,31.07,20.4,28.0,890,859,2,4,1,-0.46,95.96,93.67,31.34714285714286,-0.011768447837150142
2024-02-10,Rice,51.03,24.3,89.4,1060,1175,2,5,1,0.91,100.22,98.06,50.010000000000005,0.07567453625632381
2024-02-10,Wheat,34.73,39.2,44.2,803,948,2,5,1,0.05,89.55,109.31,33.55714285714286,0.09179503300848779
2024-02-10,Corn,31.99,22.1,51.0,996,1017,2,5,1,0.24,81.26,100.51,31.31857142857143,0.029610556807209365
2024-02-11,Rice,49.57,27.9,30.3,1161,1136,2,6,1,0.55,102.75,100.31,49.518571428571434,-0.028610621203213782
2024-02-11,Wheat,35.51,29.0,58.6,991,889,2,6,1,-0.37,88.08,107.2,33.64857142857143,0.02245896919090118
2024-02-11,Corn,31.05,23.3,53.0,1040,1083,2,6,1,0.55,114.52,105.03,31.265714285714285,-0.029384182557049
2024-02-12,Rice,46.86,28.1,77.0,797,829,2,0,1,-0.06,91.51,91.39,49.28142857142857,-0.05467016340528552
2024-02-12,Wheat,36.51,26.5,57.7,1136,1026,2,0,1,-0.8,84.66,95.63,34.142857142857146,0.02816108138552531
2024-02-12,Corn,29.94,17.9,44.5,824,813,2,0,1,0.85,100.85,92.6,31.107142857142858,-0.035748792270531404
2024-02-13,Rice,51.29,27.6,98.9,988,1157,2,1,1,0.19,106.52,92.21,49.89714285714286,0.09453691848058043
2024-02-13,Wheat,33.69,27.2,40.6,1044,861,2,1,1,0.64,99.62,109.97,34.457142857142856,-0.07723911257189808
2024-02-13,Corn,33.36,23.9,48.5,1117,1103,2,1,1,0.36,109.29,104.75,31.50714285714286,0.11422845691382766
2024-02-14,Rice,50.1,29.2,16.5,1144,1220,2,2,1,-0.4,116.18,90.43,50.010000000000005,-0.023201403782413643
2024-02-14,Wheat,35.32,21.2,51.1,1091,980,2,2,1,-0.47,105.27,94.59,34.40428571428571,0.04838230929059084
2024-02-14,Corn,29.35,20.9,9.0,916,1059,2,2,1,-0.23,116.46,92.88,31.17142857142857,-0.12020383693045555
2024-02-15,Rice,48.97,16.8,52.9,920,998,2,3,1,-0.64,99.74,101.71,49.32285714285714,-0.02255489021956092
2024-02-15,Wheat,33.12,33.3,16.6,1041,1213,2,3,1,0.24,107.06,101.55,34.38428571428572,-0.06228765571913941
2024-02-15,Corn,32.82,20.9,55.0,1090,1046,2,3,1,0.28,91.39,101.78,31.368571428571425,0.11822827938671199
2024-02-16,Rice,47.52,24.3,51.7,777,830,2,4,1,-0.03,101.54,98.28,49.33428571428572,-0.029609965284868145
2024-02-16,Wheat,35.2,30.5,53.0,884,1013,2,4,1,0.62,86.81,97.41,34.86857142857143,0.06280193236715004
2024-02-16,Corn,31.51,19.3,58.4,918,814,2,4,1,0.0,112.57,100.36,31.431428571428572,-0.03991468616697136
2024-02-17,Rice,49.59,27.4,36.1,1025,1189,2,5,1,0.74,102.64,106.56,49.12857142857143,0.043560606060605966
2024-02-17,Wheat,35.35,30.9,67.0,926,818,2,5,1,0.01,70.78,102.49,34.957142857142856,0.0042613636363635354
2024-02-17,Corn,32.21,27.3,44.0,1159,1010,2,5,1,-0.27,101.84,96.16,31.462857142857143,0.02221516978736915
2024-02-18,Rice,47.76,18.5,45.6,860,986,2,6,1,-0.56,98.59,107.97,48.87,-0.03690260133091361
2024-02-18,Wheat,35.07,20.9,30.4,1084,1025,2,6,1,-0.05,85.15,104.34,34.894285714285715,-0.007920792079207928
2024-02-18,Corn,32.65,29.4,63.8,1041,937,2,6,1,0.63,101.2,109.14,31.69142857142857,0.013660353927351654
2024-02-19,Rice,51.35,33.0,49.3,1061,863,2,0,1,-0.08,107.83,92.7,49.511428571428574,0.07516750418760476
2024-02-19,Wheat,34.91,25.5,22.1,1059,1149,2,0,1,0.56,93.32,99.54,34.66571428571429,-0.004562303963501657
2024-02-19,Corn,31.6,27.5,54.9,822,945,2,0,1,-0.12,108.55,94.14,31.928571428571427,-0.03215926493108723
2024-02-20,Rice,50.04,29.9,67.2,963,1058,2,1,1,-0.52,92.62,93.17,49.332857142857144,-0.025511197663096397
2024-02-20,Wheat,36.53,29.3,55.2,967,1084,2,1,1,0.51,87.15,103.29,35.07142857142857,0.04640504153537672
2024-02-20,Corn,30.82,20.2,36.9,904,737,2,1,1,0.34,94.9,106.94,31.565714285714286,-0.02468354430379749
2024-02-21,Rice,49.56,20.9,59.5,923,768,2,2,1,-0.53,119.03,93.5,49.255714285714284,-0.00959232613908867
2024-02-21,Wheat,37.14,33.9,85.8,991,1019,2,2,1,0.52,88.95,92.11,35.33142857142857,0.01669860388721589
2024-02-21,Corn,31.83,31.7,53.5,1009,1091,2,2,1,0.25,79.87,106.26,31.919999999999998,0.03277092796885128
2024-02-22,Rice,51.83,19.8,79.2,1073,1045,2,3,1,0.62,95.93,99.44,49.66428571428572,0.045803066989507535
2024-02-22,Wheat,34.54,27.1,47.5,1013,844,2,3,1,-0.73,98.67,106.0,35.534285714285716,-0.07000538502961773
2024-02-22,Corn,31.35,25.9,31.0,995,833,2,3,1,0.96,104.29,94.07,31.710000000000004,-0.015080113100848114
2024-02-23,Rice,47.62,25.4,59.9,880,835,2,4,1,0.81,101.26,96.03,49.67857142857143,-0.08122708855874983
2024-02-23,Wheat,36.06,24.9,46.9,1148,1007,2,4,1,-0.31,88.57,108.21,35.65714285714286,0.0440069484655472
2024-02-23,Corn,32.71,27.0,49.0,998,1047,2,4,1,0.86,100.52,104.56,31.881428571428568,0.04338118022328552
2024-02-24,Rice,50.8,30.9,54.6,1059,1105,2,5,1,-0.15,94.21,106.78,49.85142857142857,0.06677866442671143
2024-02-24,Wheat,35.42,15.5,85.4,919,899,2,5,1,-0.15,108.16,90.58,35.667142857142856,-0.0177481974486966
2024-02-24,Corn,29.64,21.9,24.2,971,1062,2,5,1,-0.23,109.21,99.71,31.514285714285712,-0.0938550901864873
2024-02-25,Rice,52.19,33.3,59.0,1055,1178,2,6,1,0.01,94.11,106.95,50.48428571428571,0.027362204724409533
2024-02-25,Wheat,35.59,19.6,70.5,1075,1224,2,6,1,0.61,90.48,96.01,35.74142857142857,0.004799548277809151
2024-02-25,Corn,34.21,33.6,80.8,969,942,2,6,1,-0.33,106.21,106.35,31.73714285714286,0.15418353576248323
2024-02-26,Rice,52.52,27.8,53.8,1161,1054,2,0,1,0.37,105.21,101.09,50.651428571428575,0.006323050392795571
2024-02-26,Wheat,37.69,30.9,75.7,1061,1036,2,0,1,-0.79,95.47,94.32,36.13857142857143,0.059005338578252076
2024-02-26,Corn,32.37,30.6,30.4,1057,1020,2,0,1,-0.54,86.25,95.7,31.847142857142853,-0.05378544285296705
2024-02-27,Rice,53.69,23.3,49.2,1267,1388,2,1,1,-0.13,110.23,91.21,51.17285714285715,0.022277227722772075
2024-02-27,Wheat,35.0,22.5,63.8,977,815,2,1,1,0.51,109.38,108.92,35.92,-0.07137171663571229
2024-02-27,Corn,32.58,29.2,73.0,1053,908,2,1,1,0.52,93.62,107.81,32.098571428571425,0.006487488415199305
2024-02-28,Rice,53.04,22.3,52.3,1155,1002,2,2,1,0.84,118.34,109.29,51.67,-0.01210653753026636
2024-02-28,Wheat,36.88,28.8,51.3,1136,1215,2,2,1,0.47,98.52,92.57,35.88285714285714,0.053714285714285825
2024-02-28,Corn,32.56,25.0,44.9,1000,1064,2,2,1,0.42,87.32,92.23,32.20285714285715,-0.000613873542050225
2024-02-29,Rice,50.38,21.9,84.2,1002,980,2,3,1,-0.7,100.64,94.65,51.46285714285714,-0.0501508295625942
2024-02-29,Wheat,34.42,21.2,48.3,900,944,2,3,1,0.03,112.89,95.12,35.86571428571428,-0.06670281995661609
2024-02-29,Corn,33.9,22.8,91.4,1072,1064,2,3,1,0.54,110.46,102.62,32.567142857142855,0.04115479115479115
2024-03-01,Rice,51.04,22.7,76.7,1008,902,3,4,2,-0.7,84.81,91.0,51.95142857142857,0.013100436681222627
2024-03-01,Wheat,33.65,21.3,43.6,913,906,3,4,2,-0.69,96.62,90.53,35.52142857142857,-0.022370714700755467
2024-03-01,Corn,32.93,22.8,57.9,940,809,3,4,2,-0.73,112.27,95.14,32.598571428571425,-0.028613569321533916
2024-03-02,Rice,51.81,21.1,41.2,1017,1036,3,5,2,-0.07,99.69,104.63,52.09571428571429,0.015086206896551824
2024-03-02,Wheat,36.45,25.3,53.3,976,879,3,5,2,-0.1,89.72,94.87,35.66857142857143,0.0832095096582468
2024-03-02,Corn,33.15,22.6,75.3,1034,887,3,5,2,0.4,82.7,107.79,33.1,0.006680838141512213
2024-03-03,Rice,48.23,22.9,27.5,896,881,3,6,2,0.1,97.06,91.59,51.53000000000001,-0.0690986296081838
2024-03-03,Wheat,37.54,35.5,91.9,978,1079,3,6,2,0.84,92.09,100.28,35.94714285714286,0.02990397805212619
2024-03-03,Corn,32.95,32.7,83.5,863,892,3,6,2,0.32,103.26,105.73,32.92,-0.006033182503770607
2024-03-04,Rice,52.09,22.8,49.3,1068,984,3,0,2,-0.92,94.18,109.64,51.46857142857142,0.08003317437279711
2024-03-04,Wheat,33.08,19.5,47.5,832,773,3,0,2,0.03,109.97,109.55,35.28857142857143,-0.11880660628662765
2024-03-04,Corn,29.08,27.7,24.6,790,685,3,0,2,-0.82,98.18,90.61,32.45,-0.11745068285280746
2024-03-05,Rice,52.09,16.4,44.8,1027,1173,3,1,2,-0.95,106.67,107.39,51.24,0.0
2024-03-05,Wheat,39.17,33.2,37.5,1270,1220,3,1,2,-0.72,109.78,101.89,35.88428571428572,0.18409915356711015
2024-03-05,Corn,33.53,26.8,57.7,961,1041,3,1,2,-0.29,88.0,95.86,32.58571428571428,0.15302613480055038
2024-03-06,Rice,51.82,25.2,38.2,1080,1052,3,2,2,-0.6,106.09,101.15,51.06571428571429,-0.005183336532923799
2024-03-06,Wheat,35.57,32.2,63.9,988,1129,3,2,2,-0.05,105.52,108.27,35.69714285714286,-0.09190707173857549
2024-03-06,Corn,32.16,30.5,31.1,900,1026,3,2,2,0.73,102.37,106.14,32.528571428571425,-0.04085893229943349
2024-03-07,Rice,50.79,27.8,84.8,912,1073,3,3,2,0.86,103.46,105.64,51.12428571428571,-0.019876495561559238
2024-03-07,Wheat,33.07,22.2,29.3,948,825,3,3,2,0.26,98.74,99.3,35.504285714285714,-0.07028394714647179
2024-03-07,Corn,32.75,21.7,29.4,1036,1221,3,3,2,0.87,120.47,99.81,32.364285714285714,0.01834577114427871
2024-03-08,Rice,52.17,19.0,50.8,1040,863,3,4,2,-0.55,85.25,90.49,51.285714285714285,0.027170702894270482
2024-03-08,Wheat,33.39,22.8,37.1,964,1075,3,4,2,0.69,99.2,95.45,35.46714285714285,0.009676443906864174
2024-03-08,Corn,34.18,27.5,74.5,1038,846,3,4,2,0.24,111.9,102.75,32.542857142857144,0.04366412213740456
2024-03-09,Rice,52.64,28.7,19.9,1062,879,3,5,2,-0.16,93.07,99.95,51.40428571428571,0.009009009009008917
2024-03-09,Wheat,34.29,24.7,53.8,881,986,3,5,2,0.49,105.04,93.34,35.15857142857143,0.02695417789757415
2024-03-09,Corn,36.08,25.0,86.1,1159,1237,3,5,2,-1.0,88.13,100.92,32.96142857142857,0.055588063194850657
2024-03-10,Rice,53.76,24.8,41.1,1059,899,3,6,2,0.88,99.47,105.94,52.19428571428572,0.02127659574468077
2024-03-10,Wheat,37.17,27.5,64.3,1044,1221,3,6,2,0.63,108.15,98.74,35.105714285714285,0.08398950131233596
2024-03-10,Corn,32.15,28.0,67.4,820,828,3,6,2,-0.3,90.84,91.65,32.847142857142856,-0.10892461197339243
2024-03-11,Rice,52.22,19.5,45.0,1137,1209,3,0,2,-0.62,113.38,102.95,52.212857142857146,-0.02864583333333337
2024-03-11,Wheat,35.36,22.1,59.7,936,945,3,0,2,0.75,91.59,100.87,35.431428571428576,-0.04869518428840469
2024-03-11,Corn,33.2,35.1,58.7,1090,1095,3,0,2,0.8,97.44,104.92,33.43571428571429,0.03265940902021791
2024-03-12,Rice,53.29,28.1,68.9,1040,1199,3,1,2,-0.87,108.42,99.33,52.38428571428572,0.020490233626962784
2024-03-12,Wheat,33.36,21.5,56.5,988,1028,3,1,2,-0.86,97.84,105.81,34.60142857142857,-0.0565610859728507
2024-03-12,Corn,31.26,12.6,16.3,1065,1066,3,1,2,0.46,89.11,94.14,33.11142857142857,-0.05843373493975912
2024-03-13,Rice,51.75,31.5,42.1,1008,1183,3,2,2,-0.33,115.02,106.89,52.37428571428571,-0.028898480015012162
2024-03-13,Wheat,33.96,18.4,13.4,1044,1188,3,2,2,0.89,76.3,100.44,34.371428571428574,0.017985611510791477
2024-03-13,Corn,34.95,25.9,76.7,1056,1121,3,2,2,-0.48,117.54,100.79,33.51,0.11804222648752405
2024-03-14,Rice,46.62,18.9,61.2,794,756,3,3,2,0.91,94.8,95.38,51.77857142857143,-0.09913043478260875
2024-03-14,Wheat,34.26,22.2,50.5,929,1084,3,3,2,0.8,93.77,100.07,34.54142857142857,0.00883392226148394
